pair_id,analysis_cluster,label,path,duration_s,leading_silence_ms,trailing_silence_ms,score_original,score_trimmed,delta_score
556,f80e8e7256ea5492f4348976b84ada48d5eb23b88fcdf8d91416a71dd893fe5b04b8d3499d1f7b32520a99532ccf8246cf21e077ae08b65d5d16f4edd11601dc,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0556.wav,4.968,480.0,968.0,-0.49879586696624756,-0.8692431449890137,-0.3704472780227661
556,f80e8e7256ea5492f4348976b84ada48d5eb23b88fcdf8d91416a71dd893fe5b04b8d3499d1f7b32520a99532ccf8246cf21e077ae08b65d5d16f4edd11601dc,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0556.wav,4.968,0.0,0.0,6.810849189758301,6.810849189758301,0.0
557,2312b0d85bd1eb1a017264abf770df086e10cec218cf1ab48b90f9d7f621d8ae8372b07338224060fcac6cfb337fcfcb6966c160942f9fcec4c67e7f5df44520,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0557.wav,6.156,0.0,0.0,-3.9603848457336426,-3.9603848457336426,0.0
557,2312b0d85bd1eb1a017264abf770df086e10cec218cf1ab48b90f9d7f621d8ae8372b07338224060fcac6cfb337fcfcb6966c160942f9fcec4c67e7f5df44520,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0557.wav,6.144,0.0,0.0,-5.0768046379089355,-5.0768046379089355,0.0
558,a77463c4923319faa0aa9e316c75a0c0b8b57506ca68d5ae159872b937710f58e5559c8f319e0d9b23c3c80f7bff29a739634859ac38c3cb38e1f278cc7d4b97,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0558.wav,6.012,288.0,188.0,-0.8627119660377502,-4.682836532592773,-3.820124566555023
558,a77463c4923319faa0aa9e316c75a0c0b8b57506ca68d5ae159872b937710f58e5559c8f319e0d9b23c3c80f7bff29a739634859ac38c3cb38e1f278cc7d4b97,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0558.wav,6.012,0.0,0.0,6.036359786987305,6.036359786987305,0.0
559,c88824395561074e0eb0ebc1280d4866dbc29f01c026899e205a1db558ba1be8d683a10dc5e1f8117571ea0794f699ebe359e833d714ad66942a429a2112a5a6,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0559.wav,5.616,224.0,144.0,5.779338836669922,5.713466644287109,-0.0658721923828125
559,c88824395561074e0eb0ebc1280d4866dbc29f01c026899e205a1db558ba1be8d683a10dc5e1f8117571ea0794f699ebe359e833d714ad66942a429a2112a5a6,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0559.wav,5.616,0.0,0.0,6.729111194610596,6.729111194610596,0.0
560,d002200225d5b38de9dd8b95e9fb77c24724f8a56ee0b31f6ee2260b5636a1e23c0fadcae1156f88b703128798bd749901930f35e839ea2a2bb2bcb8afe5cc74,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0560.wav,6.12,832.0,488.0,3.295123338699341,-5.601544380187988,-8.896667718887329
560,d002200225d5b38de9dd8b95e9fb77c24724f8a56ee0b31f6ee2260b5636a1e23c0fadcae1156f88b703128798bd749901930f35e839ea2a2bb2bcb8afe5cc74,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0560.wav,6.12,0.0,0.0,-4.854639530181885,-4.854639530181885,0.0
561,f46c93c748a0c35594f074957a1b3ee72c090d5d18df96adad96f0ce2b54206b31c17b71d8553a83b3e053869270a1823fdc46be2f35cb0fd9f65d05cf8c568e,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0561.wav,3.528,32.0,456.0,1.7827520370483398,-0.004992622882127762,-1.7877446599304676
561,f46c93c748a0c35594f074957a1b3ee72c090d5d18df96adad96f0ce2b54206b31c17b71d8553a83b3e053869270a1823fdc46be2f35cb0fd9f65d05cf8c568e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0561.wav,3.528,0.0,0.0,-0.41349345445632935,-0.41349345445632935,0.0
562,d002200225d5b38de9dd8b95e9fb77c24724f8a56ee0b31f6ee2260b5636a1e23c0fadcae1156f88b703128798bd749901930f35e839ea2a2bb2bcb8afe5cc74,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0562.wav,6.516,224.0,500.0,-2.2579259872436523,-5.207655906677246,-2.9497299194335938
562,d002200225d5b38de9dd8b95e9fb77c24724f8a56ee0b31f6ee2260b5636a1e23c0fadcae1156f88b703128798bd749901930f35e839ea2a2bb2bcb8afe5cc74,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0562.wav,6.516,0.0,0.0,-5.594993591308594,-5.594993591308594,0.0
563,1963c5f396b43a02ea6a7cf2cacaafb042bfe53209c711d2325e2e4cfd7185370746e463b5ceb83f9ac807e048b8891b494db95e3bd7eccfbef896877eea9bbc,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0563.wav,2.916,992.0,868.0,1.7819677591323853,-5.783166885375977,-7.565134644508362
563,1963c5f396b43a02ea6a7cf2cacaafb042bfe53209c711d2325e2e4cfd7185370746e463b5ceb83f9ac807e048b8891b494db95e3bd7eccfbef896877eea9bbc,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0563.wav,2.916,0.0,0.0,3.2558817863464355,3.2558817863464355,0.0
564,806c8f1750366fd789fd41da89a86157e07cc51bb8aae5e3e963abd25d659afa282b2d5d1ae80d08eb78bcbf88984ac5b1c10bb62f2582cdaa48774594e5b746,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0564.wav,6.408,32.0,392.0,5.0679216384887695,5.200592994689941,0.13267135620117188
564,806c8f1750366fd789fd41da89a86157e07cc51bb8aae5e3e963abd25d659afa282b2d5d1ae80d08eb78bcbf88984ac5b1c10bb62f2582cdaa48774594e5b746,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0564.wav,6.408,0.0,0.0,-0.4204848110675812,-0.4204848110675812,0.0
565,cea40007071ea914e41633e74d05142fd1f5f8f49c154534816017cf89ce625657c804fe479fe87c08854ecd847697d6ca0fb6bcf424006c307f65430c34785e,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0565.wav,5.364,480.0,1396.0,2.58957839012146,-2.5519118309020996,-5.14149022102356
565,cea40007071ea914e41633e74d05142fd1f5f8f49c154534816017cf89ce625657c804fe479fe87c08854ecd847697d6ca0fb6bcf424006c307f65430c34785e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0565.wav,5.364,0.0,0.0,0.5121111273765564,0.5121111273765564,0.0
566,7326fd44da6109c89ec276b95f98ffd39047d49d7e1536130289a11dbfa602021daf12361b10c901a36586a3b2506e03697a0e6c20142cb527e312e04ac11aff,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0566.wav,4.68,64.0,40.0,3.114875078201294,2.6058950424194336,-0.5089800357818604
566,7326fd44da6109c89ec276b95f98ffd39047d49d7e1536130289a11dbfa602021daf12361b10c901a36586a3b2506e03697a0e6c20142cb527e312e04ac11aff,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0566.wav,4.68,0.0,0.0,4.058438301086426,4.058438301086426,0.0
567,55facf37cfec7564d08860906bdb688d9e2c45d7ac50a054dcc66778b3b1a10a9489051097f6fe9232742597187752dc71f4f0432aa771771721c259ff4324c7,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0567.wav,5.4,672.0,664.0,-0.3204891085624695,-5.747250080108643,-5.426760971546173
567,55facf37cfec7564d08860906bdb688d9e2c45d7ac50a054dcc66778b3b1a10a9489051097f6fe9232742597187752dc71f4f0432aa771771721c259ff4324c7,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0567.wav,5.4,0.0,0.0,-5.395517349243164,-5.395517349243164,0.0
568,b9e669f9010e60c988c15c6c357649706d91c33219725e9a2b12fe7903fa536fc8b34a51ea158f2ba92027617b4944a2514cfa7beb4249f26b23754403940006,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0568.wav,5.688,800.0,504.0,-1.2316933870315552,-6.053335189819336,-4.821641802787781
568,b9e669f9010e60c988c15c6c357649706d91c33219725e9a2b12fe7903fa536fc8b34a51ea158f2ba92027617b4944a2514cfa7beb4249f26b23754403940006,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0568.wav,5.68,800.0,464.0,-4.365439414978027,-6.03591775894165,-1.670478343963623
569,34e28668a9c620bcc5172c529794512391e8e08541348c8a084034b7d2648cd193246c3828994fdfb3422d558dfd427518de5b346849457179d617c215efd45e,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0569.wav,3.168,928.0,704.0,5.777677536010742,-2.8627665042877197,-8.640444040298462
569,34e28668a9c620bcc5172c529794512391e8e08541348c8a084034b7d2648cd193246c3828994fdfb3422d558dfd427518de5b346849457179d617c215efd45e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0569.wav,3.168,0.0,0.0,5.862884521484375,5.862884521484375,0.0
570,0663aeb40f5d5ea46610cac3ca0183f2193b429770c84b516efe7d199b8b110944005539d986613fdc9d6532694f43c3a8e4dfc9de8ae7bfbc8b57b412ef71dd,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0570.wav,7.056,64.0,720.0,-0.6870423555374146,-0.5027238130569458,0.18431854248046875
570,0663aeb40f5d5ea46610cac3ca0183f2193b429770c84b516efe7d199b8b110944005539d986613fdc9d6532694f43c3a8e4dfc9de8ae7bfbc8b57b412ef71dd,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0570.wav,7.056,0.0,0.0,-2.7957634925842285,-2.7957634925842285,0.0
571,8c19c5b99c8b1ac2264eb9486484732c9d5ec2f0bcc679213d2b2d740efeec83673995013ff2ad72008fa9176ea0eedf32ea29d6b09e71426ac03b6026cff906,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0571.wav,4.968,0.0,1128.0,4.388829708099365,4.453580379486084,0.06475067138671875
571,8c19c5b99c8b1ac2264eb9486484732c9d5ec2f0bcc679213d2b2d740efeec83673995013ff2ad72008fa9176ea0eedf32ea29d6b09e71426ac03b6026cff906,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0571.wav,4.968,0.0,0.0,-1.4885129928588867,-1.4885129928588867,0.0
572,621e009fa43e75aecd867db6acd010a1a280b1faeb916e3a5e1a0bf8346fd32406c7ac120765bc592bf0484fcc239c756ead9625c64f9c6b3e9210bdf698995c,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0572.wav,5.4,256.0,504.0,5.214108467102051,1.0061419010162354,-4.207966566085815
572,621e009fa43e75aecd867db6acd010a1a280b1faeb916e3a5e1a0bf8346fd32406c7ac120765bc592bf0484fcc239c756ead9625c64f9c6b3e9210bdf698995c,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0572.wav,5.4,0.0,0.0,-0.6363307237625122,-0.6363307237625122,0.0
573,ec293248c910c28091014fec13d47bb69cc84f0b265ad0536d7e39390f3de510ab879fa3c23797defe85d8c846a4e148c971e28da6a90a647a9bc37eb03362bc,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0573.wav,4.176,224.0,752.0,6.028759956359863,5.370995998382568,-0.6577639579772949
573,ec293248c910c28091014fec13d47bb69cc84f0b265ad0536d7e39390f3de510ab879fa3c23797defe85d8c846a4e148c971e28da6a90a647a9bc37eb03362bc,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0573.wav,4.176,0.0,0.0,-0.4844815731048584,-0.4844815731048584,0.0
574,c88824395561074e0eb0ebc1280d4866dbc29f01c026899e205a1db558ba1be8d683a10dc5e1f8117571ea0794f699ebe359e833d714ad66942a429a2112a5a6,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0574.wav,4.284,224.0,0.0,5.859016418457031,5.9226813316345215,0.06366491317749023
574,c88824395561074e0eb0ebc1280d4866dbc29f01c026899e205a1db558ba1be8d683a10dc5e1f8117571ea0794f699ebe359e833d714ad66942a429a2112a5a6,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0574.wav,4.284,0.0,0.0,6.743612289428711,6.743612289428711,0.0
575,cb191bbd6bef46c81c9d5a49421a071897ee938b184fb94525d71950769ff71a8e4c5380bac3087cf73f11082371a95a9e76e594ba58d9520d5892e39d9d167e,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0575.wav,4.248,0.0,856.0,3.43037748336792,3.273632526397705,-0.15674495697021484
575,cb191bbd6bef46c81c9d5a49421a071897ee938b184fb94525d71950769ff71a8e4c5380bac3087cf73f11082371a95a9e76e594ba58d9520d5892e39d9d167e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0575.wav,4.248,0.0,0.0,-3.2237744331359863,-3.2237744331359863,0.0
576,169afd68fa12674be328762c77fff1783f807dfc52a7f9b0ec599d77f5fb9bd8998ec8f9fea575f4bee8d86d2ea242a97ee6de9da1bf191f541113fd3c432206,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0576.wav,4.32,768.0,1088.0,1.425855040550232,-5.13481330871582,-6.560668349266052
576,169afd68fa12674be328762c77fff1783f807dfc52a7f9b0ec599d77f5fb9bd8998ec8f9fea575f4bee8d86d2ea242a97ee6de9da1bf191f541113fd3c432206,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0576.wav,4.32,0.0,0.0,-4.508204460144043,-4.508204460144043,0.0
577,0663aeb40f5d5ea46610cac3ca0183f2193b429770c84b516efe7d199b8b110944005539d986613fdc9d6532694f43c3a8e4dfc9de8ae7bfbc8b57b412ef71dd,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0577.wav,5.04,416.0,0.0,0.27546918392181396,-0.37413740158081055,-0.6496065855026245
577,0663aeb40f5d5ea46610cac3ca0183f2193b429770c84b516efe7d199b8b110944005539d986613fdc9d6532694f43c3a8e4dfc9de8ae7bfbc8b57b412ef71dd,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0577.wav,5.04,0.0,0.0,-0.7643750905990601,-0.7643750905990601,0.0
578,b3a9d00791dae63b944756627fdb96c21c53f4d69beef3a56780607d83e56d0a6faf52d5d704c925bb323f8b2c9a168a87c2cd94fcc3d3abf6b034c9e7f5cd77,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0578.wav,3.144,128.0,296.0,6.158760070800781,5.8740973472595215,-0.28466272354125977
578,b3a9d00791dae63b944756627fdb96c21c53f4d69beef3a56780607d83e56d0a6faf52d5d704c925bb323f8b2c9a168a87c2cd94fcc3d3abf6b034c9e7f5cd77,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0578.wav,3.144,0.0,0.0,-0.6498523950576782,-0.6498523950576782,0.0
579,aabd80b27714da5c6b5d4592a6f29f161db3cb06672ab14afb56eaf550ac0be0c14536ba5df7358621f018a4bc767c8c8477eaa4746830cf31ec4cdbcc2193fc,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0579.wav,6.3,160.0,380.0,-5.830048084259033,-5.849607944488525,-0.019559860229492188
579,aabd80b27714da5c6b5d4592a6f29f161db3cb06672ab14afb56eaf550ac0be0c14536ba5df7358621f018a4bc767c8c8477eaa4746830cf31ec4cdbcc2193fc,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0579.wav,6.3,0.0,0.0,6.376440048217773,6.376440048217773,0.0
580,f446689d92087b875d07eaa1d98e4b7e07ec4f8651762d73d8e0ecbae21be60e60a3b7356828d24a8c9071f872f21361ca196ae017820a2908412966f0a59df2,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0580.wav,5.508,1024.0,740.0,3.90632700920105,-3.334685802459717,-7.241012811660767
580,f446689d92087b875d07eaa1d98e4b7e07ec4f8651762d73d8e0ecbae21be60e60a3b7356828d24a8c9071f872f21361ca196ae017820a2908412966f0a59df2,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0580.wav,5.508,0.0,0.0,6.457100868225098,6.457100868225098,0.0
581,2b0295a46df33cca7111334e28048e4ca8856ac39e51ceba5d127c2defec2c84aa3dbbe0b2cd9a0057a3710d4ca5936186ac62306a21dbc4f493acb9486d1452,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0581.wav,5.796,64.0,772.0,4.445035457611084,4.510611534118652,0.06557607650756836
581,2b0295a46df33cca7111334e28048e4ca8856ac39e51ceba5d127c2defec2c84aa3dbbe0b2cd9a0057a3710d4ca5936186ac62306a21dbc4f493acb9486d1452,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0581.wav,5.796,0.0,0.0,-0.7339608073234558,-0.7339608073234558,0.0
582,93f71918fbe69cad830cb49211cb10c9344e04ceca427ea39db38c8b5f5f200a4706f0a12646585364ff3b44f3bb75784005797e3e3259fd9579fa985955b3ac,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0582.wav,4.572,32.0,0.0,0.3739986717700958,1.2380743026733398,0.864075630903244
582,93f71918fbe69cad830cb49211cb10c9344e04ceca427ea39db38c8b5f5f200a4706f0a12646585364ff3b44f3bb75784005797e3e3259fd9579fa985955b3ac,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0582.wav,4.572,0.0,0.0,-4.41873836517334,-4.41873836517334,0.0
583,ffb5eeb570d2ef310e46742868405151da6adb390253787708f24b730c59c01b34656465701e80b1157e9b0f9421b9a06a454f56e2a3a4bdfbf5c6c64addad11,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0583.wav,6.66,160.0,388.0,1.6002131700515747,0.0402953065931797,-1.559917863458395
583,ffb5eeb570d2ef310e46742868405151da6adb390253787708f24b730c59c01b34656465701e80b1157e9b0f9421b9a06a454f56e2a3a4bdfbf5c6c64addad11,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0583.wav,6.66,0.0,0.0,-1.8369144201278687,-1.8369144201278687,0.0
584,6ebad08c5960e5ac3ec20197f173828d6da580b660c01794cdd4270089cdd590b3d512277ba38e372e860e7e9e9d9621fbeec2edd3ab07dcfe713a646c246543,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0584.wav,3.6,704.0,688.0,5.16496467590332,-4.083789825439453,-9.248754501342773
584,6ebad08c5960e5ac3ec20197f173828d6da580b660c01794cdd4270089cdd590b3d512277ba38e372e860e7e9e9d9621fbeec2edd3ab07dcfe713a646c246543,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0584.wav,3.6,0.0,0.0,-0.9521007537841797,-0.9521007537841797,0.0
585,184190f8f53136c0e77cb1939a81bd7b91a650163a3cce9cb2af1f732be6a0165a7ec72a286eddf11fc4a60b82602efed4ecdd9ad5d030501c7fd2930d062b64,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0585.wav,6.156,32.0,524.0,-1.0565495491027832,-1.1160982847213745,-0.05954873561859131
585,184190f8f53136c0e77cb1939a81bd7b91a650163a3cce9cb2af1f732be6a0165a7ec72a286eddf11fc4a60b82602efed4ecdd9ad5d030501c7fd2930d062b64,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0585.wav,6.156,0.0,0.0,-3.014819860458374,-3.014819860458374,0.0
586,be10029504aaa30796d27938620d08189f19a31701c9f552f60c99eff87dddfbf804efc53af08d2670685aeaeeb295c9f3326c85b8127b0ad0d1232f03bc1781,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0586.wav,4.068,0.0,804.0,3.8546547889709473,-2.0775933265686035,-5.932248115539551
586,be10029504aaa30796d27938620d08189f19a31701c9f552f60c99eff87dddfbf804efc53af08d2670685aeaeeb295c9f3326c85b8127b0ad0d1232f03bc1781,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0586.wav,4.068,0.0,0.0,-3.426408290863037,-3.426408290863037,0.0
587,dbe55388d2e8bae8e64412f527e29fa3691a1c13adcaa6b80313b3e475d2df28d0428a6151d9cd42018d943718c830d69a80c5bf8a6a88200e4c6ba36ad6a748,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0587.wav,4.176,0.0,368.0,2.8835859298706055,1.9930247068405151,-0.8905612230300903
587,dbe55388d2e8bae8e64412f527e29fa3691a1c13adcaa6b80313b3e475d2df28d0428a6151d9cd42018d943718c830d69a80c5bf8a6a88200e4c6ba36ad6a748,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0587.wav,4.176,0.0,0.0,3.6815943717956543,3.6815943717956543,0.0
588,e0a36ee267ea8131975092e3f0b285cc85c2ecf0e47fa58a4f81eea8ef911bc2e939a2fe85859b96f77623060400a6ad1157350fd138ac8523288698254e8c4e,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0588.wav,4.608,32.0,64.0,-0.2443711906671524,0.316040575504303,0.5604117661714554
588,e0a36ee267ea8131975092e3f0b285cc85c2ecf0e47fa58a4f81eea8ef911bc2e939a2fe85859b96f77623060400a6ad1157350fd138ac8523288698254e8c4e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0588.wav,4.608,0.0,0.0,-0.30565309524536133,-0.30565309524536133,0.0
589,ff8d1bfdc7d8be2fd275f506691f3ba70d9d60666488ab551bcbb76c3fe93c7cfaa703f465f40b60131807d73913eb37830221336b6803114df015fb7caed36e,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0589.wav,3.456,64.0,0.0,-5.0423054695129395,-3.986750602722168,1.0555548667907715
589,ff8d1bfdc7d8be2fd275f506691f3ba70d9d60666488ab551bcbb76c3fe93c7cfaa703f465f40b60131807d73913eb37830221336b6803114df015fb7caed36e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0589.wav,3.456,0.0,0.0,6.850071430206299,6.850071430206299,0.0
590,0d095340640de1eed083de79682cd69d43729d60e08c0a6819dd49b8f15d143165cd66c8061dffa3ce372d4356c10e0bc5cc1a3a224cbe7e1cfeca4c5cfb413d,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0590.wav,4.608,384.0,672.0,-1.8126047849655151,-5.409583568572998,-3.596978783607483
590,0d095340640de1eed083de79682cd69d43729d60e08c0a6819dd49b8f15d143165cd66c8061dffa3ce372d4356c10e0bc5cc1a3a224cbe7e1cfeca4c5cfb413d,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0590.wav,4.608,0.0,0.0,4.941175937652588,4.941175937652588,0.0
591,d24af5ee15190d3fc14dfc4ee3c75c75fe66fb537d4c7cf94e0e7d489ba442240b112a68a9dcd921ed48aaf17649bacd187e913bf4f22c1471cdc0fd263e9aa7,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0591.wav,6.876,512.0,668.0,4.3960280418396,0.1818370670080185,-4.214190974831581
591,d24af5ee15190d3fc14dfc4ee3c75c75fe66fb537d4c7cf94e0e7d489ba442240b112a68a9dcd921ed48aaf17649bacd187e913bf4f22c1471cdc0fd263e9aa7,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0591.wav,6.864,512.0,656.0,2.732858419418335,-1.7142797708511353,-4.44713819026947
592,8a05ca02926d437b43ff4cc21925621fc16dbeaf8e35977e8c6f5da4d29494951203f52e20050d365fe263f76336e15d23cf8d1f0c0514c9fd900f7d92b108a1,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0592.wav,5.796,928.0,900.0,5.586174488067627,-2.092102289199829,-7.678276777267456
592,8a05ca02926d437b43ff4cc21925621fc16dbeaf8e35977e8c6f5da4d29494951203f52e20050d365fe263f76336e15d23cf8d1f0c0514c9fd900f7d92b108a1,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0592.wav,5.796,0.0,0.0,-0.8036914467811584,-0.8036914467811584,0.0
593,60b2daa4cda30b5320834f3c2d21ea1841b52ccd7bf7ed4689f3ff27ca59c3323707c95e9a17bea4082356c576bbc3f17a00106134240f3632529b329fc1e62a,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0593.wav,3.78,32.0,68.0,4.866934776306152,5.033178806304932,0.1662440299987793
593,60b2daa4cda30b5320834f3c2d21ea1841b52ccd7bf7ed4689f3ff27ca59c3323707c95e9a17bea4082356c576bbc3f17a00106134240f3632529b329fc1e62a,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0593.wav,3.78,0.0,0.0,-0.4634796380996704,-0.4634796380996704,0.0
594,bbf090e6e283e4e37184a2e8d18c4e8b316a072a5565f942ab1fe209609ce93499859b1bc6b7111be2f33203c2746e5c37c57a3fcff52e9a7f38780d6fc39a26,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0594.wav,6.228,416.0,756.0,2.0456106662750244,-5.096891403198242,-7.142502069473267
594,bbf090e6e283e4e37184a2e8d18c4e8b316a072a5565f942ab1fe209609ce93499859b1bc6b7111be2f33203c2746e5c37c57a3fcff52e9a7f38780d6fc39a26,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0594.wav,6.228,0.0,0.0,-0.9260565638542175,-0.9260565638542175,0.0
595,e2de24c9d3a10973bd81a43c7e81d2b7747c4395b5c28a66daed073de149a6e5d8cc3da3877c75c105e7ffa814d8ad54ef34008e39a9bbab1df11bbc31bfd2fb,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0595.wav,5.4,32.0,664.0,-1.767194390296936,-1.0908523797988892,0.6763420104980469
595,e2de24c9d3a10973bd81a43c7e81d2b7747c4395b5c28a66daed073de149a6e5d8cc3da3877c75c105e7ffa814d8ad54ef34008e39a9bbab1df11bbc31bfd2fb,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0595.wav,5.392,32.0,656.0,-4.780699729919434,-4.103237152099609,0.6774625778198242
596,95340b846e677ea27571958308bb11e2403ec2e4464bba7c97372d324e628a906f6be086595117707361a5dd7b41295d64031b6b2a5f2e50f6dc0a1841fd7fa2,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0596.wav,6.876,832.0,124.0,5.781715393066406,2.8432934284210205,-2.9384219646453857
596,95340b846e677ea27571958308bb11e2403ec2e4464bba7c97372d324e628a906f6be086595117707361a5dd7b41295d64031b6b2a5f2e50f6dc0a1841fd7fa2,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0596.wav,6.876,0.0,0.0,6.936822891235352,6.936822891235352,0.0
597,51ac71db84d066b7c2fe1dd940f0e75602010e8a2c0a23df2b47108a43c6df09aea35278f729be243a1d02576df693c13705cc367b391889be00e5a572b08fb5,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0597.wav,7.056,32.0,16.0,-4.980857849121094,-5.116700172424316,-0.13584232330322266
597,51ac71db84d066b7c2fe1dd940f0e75602010e8a2c0a23df2b47108a43c6df09aea35278f729be243a1d02576df693c13705cc367b391889be00e5a572b08fb5,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0597.wav,7.056,0.0,0.0,-2.900211811065674,-2.900211811065674,0.0
598,634801e3e952aa1af7c19ab36d4ccdba5839f1b3ee5333455fba7edbf6dac42828d7e77c4b4eb6f9830708b06d85de7d9532dbd890f6067da9241172fa0722b8,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0598.wav,6.948,480.0,388.0,2.995948553085327,-0.22065244615077972,-3.216600999236107
598,634801e3e952aa1af7c19ab36d4ccdba5839f1b3ee5333455fba7edbf6dac42828d7e77c4b4eb6f9830708b06d85de7d9532dbd890f6067da9241172fa0722b8,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0598.wav,6.948,0.0,0.0,6.846370220184326,6.846370220184326,0.0
