pair_id,analysis_cluster,path,label,duration_s,bonafide_logit,spoof_logit,inferred_normalization,peak_limited
517,74751bae9cd9bc9a9c005dce39ee035a3d1a201afb6bc83523226793b7fa2526d2c29ccebaaee7bcc6af9949646ae1bde77eade6fcec218564391c06e0ec86d3,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0517.wav,0,7.2,5.612166404724121,-7.120375633239746,rms_matched,False
518,9564825a0829d21edd512e0523b3dccf946f9cd0f8b90c2589961c1867f2100b337df3df56dcee0dbdc7b4f23de4dc7d2af884dea2f7a3f6a3f3dc081879acfa,hindi_griffinlim_eval_final/real_hindi/hindi_real_0518.wav,1,6.948,5.931997776031494,-7.610356330871582,rms_matched,False
518,9564825a0829d21edd512e0523b3dccf946f9cd0f8b90c2589961c1867f2100b337df3df56dcee0dbdc7b4f23de4dc7d2af884dea2f7a3f6a3f3dc081879acfa,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0518.wav,0,6.948,4.931699275970459,-6.179751873016357,rms_matched,False
519,46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0519.wav,1,7.56,0.5171958804130554,-0.47967857122421265,rms_matched,False
519,46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0519.wav,0,7.56,-1.6222314834594727,2.4101970195770264,rms_matched,False
520,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,hindi_griffinlim_eval_final/real_hindi/hindi_real_0520.wav,1,3.864,-1.2482601404190063,1.7729471921920776,rms_matched,False
520,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0520.wav,0,3.864,-0.5615730881690979,1.160420298576355,rms_matched,False
521,b3a9d00791dae63b944756627fdb96c21c53f4d69beef3a56780607d83e56d0a6faf52d5d704c925bb323f8b2c9a168a87c2cd94fcc3d3abf6b034c9e7f5cd77,hindi_griffinlim_eval_final/real_hindi/hindi_real_0521.wav,1,2.256,5.018627643585205,-6.512793064117432,rms_matched,False
521,b3a9d00791dae63b944756627fdb96c21c53f4d69beef3a56780607d83e56d0a6faf52d5d704c925bb323f8b2c9a168a87c2cd94fcc3d3abf6b034c9e7f5cd77,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0521.wav,0,2.256,0.4395678639411926,-0.9317759871482849,rms_matched,False
522,949d46bd8792e08b2ee6c5736df551c23a26e45db1306d71836317cfc115ff4cf71da8164c9063aeefd98bd8c12626dbe22b79a07420d6fe8317fb6fc9fa368b,hindi_griffinlim_eval_final/real_hindi/hindi_real_0522.wav,1,6.588,5.318159580230713,-6.830799579620361,rms_matched,False
522,949d46bd8792e08b2ee6c5736df551c23a26e45db1306d71836317cfc115ff4cf71da8164c9063aeefd98bd8c12626dbe22b79a07420d6fe8317fb6fc9fa368b,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0522.wav,0,6.588,5.764593601226807,-7.417431831359863,rms_matched,False
523,79741f3153a904c0ddeb1d81d69b137d61adb2a3f1c8ea30fd32a88a4f7028bbb73f1515f3cac14ad147b8c1845846d96d9333173f71677d207b7ff1357a37c5,hindi_griffinlim_eval_final/real_hindi/hindi_real_0523.wav,1,3.864,6.277541160583496,-8.24917221069336,rms_matched,False
523,79741f3153a904c0ddeb1d81d69b137d61adb2a3f1c8ea30fd32a88a4f7028bbb73f1515f3cac14ad147b8c1845846d96d9333173f71677d207b7ff1357a37c5,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0523.wav,0,3.864,0.2840014100074768,-0.5657719373703003,rms_matched,False
524,d39d516dfccbf4297a953030579625b84d76314cdd257472c46f3116b9f0238183eaa531151e2a8bd4968015c10fb293e815f5a2c36475f899e88f5ed90676ea,hindi_griffinlim_eval_final/real_hindi/hindi_real_0524.wav,1,5.688,2.3427605628967285,-3.0376081466674805,rms_matched,False
524,d39d516dfccbf4297a953030579625b84d76314cdd257472c46f3116b9f0238183eaa531151e2a8bd4968015c10fb293e815f5a2c36475f899e88f5ed90676ea,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0524.wav,0,5.688,-0.5591999292373657,0.7268845438957214,rms_matched,False
525,c127090a8261671f4e68cc31639996579099a014bbd65dc05c580ea8961637ae6978ac28c265bbba5145400258f062bf70f582aac610a13525cacf73579563bd,hindi_griffinlim_eval_final/real_hindi/hindi_real_0525.wav,1,6.3,-1.3924254179000854,1.839070439338684,rms_matched,False
525,c127090a8261671f4e68cc31639996579099a014bbd65dc05c580ea8961637ae6978ac28c265bbba5145400258f062bf70f582aac610a13525cacf73579563bd,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0525.wav,0,6.3,-5.699585914611816,6.517645359039307,rms_matched,False
526,fb9238da4a8e2de73d33aea159760300d3ec17f24329ad1fd35ab53c3d452ac1fa903c1488c73bf0daeb50763d260efbf7fcf79c1453a1558722a64e0a69afbe,hindi_griffinlim_eval_final/real_hindi/hindi_real_0526.wav,1,7.236,4.255795478820801,-5.3549346923828125,rms_matched,False
526,fb9238da4a8e2de73d33aea159760300d3ec17f24329ad1fd35ab53c3d452ac1fa903c1488c73bf0daeb50763d260efbf7fcf79c1453a1558722a64e0a69afbe,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0526.wav,0,7.236,-0.6396177411079407,0.9607765674591064,rms_matched,False
527,78014d1d0043184446ff0c083c8868966598975e5daebb9725dc92f60fa5c8d06ce1bb84b84760f14d38217866e6bde176419a1bd9e5f166429d74168b3dd926,hindi_griffinlim_eval_final/real_hindi/hindi_real_0527.wav,1,5.976,3.003023624420166,-3.6770520210266113,rms_matched,False
527,78014d1d0043184446ff0c083c8868966598975e5daebb9725dc92f60fa5c8d06ce1bb84b84760f14d38217866e6bde176419a1bd9e5f166429d74168b3dd926,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0527.wav,0,5.976,0.1647326797246933,-0.10474248230457306,rms_matched,False
528,2de3db24e998f00d734a8da3c51f592d40cdff55dfae3f290f4b0ef2e1acb63313eba952692afa76afcc1912d4c5fbd103d7bc838757a2bd55293827e758500e,hindi_griffinlim_eval_final/real_hindi/hindi_real_0528.wav,1,4.068,4.306754112243652,-5.465616703033447,rms_matched,False
528,2de3db24e998f00d734a8da3c51f592d40cdff55dfae3f290f4b0ef2e1acb63313eba952692afa76afcc1912d4c5fbd103d7bc838757a2bd55293827e758500e,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0528.wav,0,4.068,2.1527116298675537,-2.7828948497772217,rms_matched,False
529,b3384290eb1959d422480362d83e5209c28470116f7c5b10b0306ace4c6c34fec56325a07bec155e841663e775d0573922c4e90dd59bad4795f5d75530c6732e,hindi_griffinlim_eval_final/real_hindi/hindi_real_0529.wav,1,7.056,4.167318344116211,-5.292137622833252,rms_matched,False
529,b3384290eb1959d422480362d83e5209c28470116f7c5b10b0306ace4c6c34fec56325a07bec155e841663e775d0573922c4e90dd59bad4795f5d75530c6732e,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0529.wav,0,7.056,-0.5001606941223145,0.8017111420631409,rms_matched,False
530,aae384c088b18eed8da9fe141de09f584054ad55ee2a6514c682c1bd425784ed886c928e35a66fa611ccad98b44274839b2b5f7c3fe678e1c8740cfc90389187,hindi_griffinlim_eval_final/real_hindi/hindi_real_0530.wav,1,2.808,0.27483901381492615,-0.26329949498176575,rms_matched,False
530,aae384c088b18eed8da9fe141de09f584054ad55ee2a6514c682c1bd425784ed886c928e35a66fa611ccad98b44274839b2b5f7c3fe678e1c8740cfc90389187,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0530.wav,0,2.808,-4.452116012573242,5.271322250366211,rms_matched,False
531,13cef0dba059a4aa0064866e51ca703ad2552c2645eb99722846129b96051db0f22a99235faf822876c13bd3f02e86f138d6a0413f980cf028f54c5fdc58b9b9,hindi_griffinlim_eval_final/real_hindi/hindi_real_0531.wav,1,4.14,4.714320182800293,-6.005221366882324,rms_matched,False
531,13cef0dba059a4aa0064866e51ca703ad2552c2645eb99722846129b96051db0f22a99235faf822876c13bd3f02e86f138d6a0413f980cf028f54c5fdc58b9b9,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0531.wav,0,4.14,-0.615419864654541,0.9326385855674744,rms_matched,False
532,55facf37cfec7564d08860906bdb688d9e2c45d7ac50a054dcc66778b3b1a10a9489051097f6fe9232742597187752dc71f4f0432aa771771721c259ff4324c7,hindi_griffinlim_eval_final/real_hindi/hindi_real_0532.wav,1,4.86,-0.07949697971343994,-0.09258489310741425,rms_matched,False
532,55facf37cfec7564d08860906bdb688d9e2c45d7ac50a054dcc66778b3b1a10a9489051097f6fe9232742597187752dc71f4f0432aa771771721c259ff4324c7,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0532.wav,0,4.86,-5.492400646209717,6.208148956298828,rms_matched,False
533,5a2a681a4af95b92777b6adcd74644a5291136b27678f3afb168b9ebcc348031ce19ae24e738331ee6e5e5e54f6c4c560d455f898f348ad11957ec799c28fe59,hindi_griffinlim_eval_final/real_hindi/hindi_real_0533.wav,1,5.796,5.904733657836914,-7.524058818817139,rms_matched,False
533,5a2a681a4af95b92777b6adcd74644a5291136b27678f3afb168b9ebcc348031ce19ae24e738331ee6e5e5e54f6c4c560d455f898f348ad11957ec799c28fe59,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0533.wav,0,5.796,-4.2722249031066895,5.049684524536133,rms_matched,False
534,16c775b5ac1a75459692a8e2c553ec084df96439cf53c5129ce1e5c20a9a04d3ed23204cf582fe74c9dc12a473fb3072139ea313cee5ce51c0d17acf8cd16333,hindi_griffinlim_eval_final/real_hindi/hindi_real_0534.wav,1,5.148,3.644000291824341,-4.546020030975342,rms_matched,False
534,16c775b5ac1a75459692a8e2c553ec084df96439cf53c5129ce1e5c20a9a04d3ed23204cf582fe74c9dc12a473fb3072139ea313cee5ce51c0d17acf8cd16333,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0534.wav,0,5.148,-0.17827460169792175,0.5161900520324707,rms_matched,False
535,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,hindi_griffinlim_eval_final/real_hindi/hindi_real_0535.wav,1,5.292,1.3103660345077515,-1.7812347412109375,rms_matched,False
535,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0535.wav,0,5.292,-5.745281219482422,6.551987171173096,rms_matched,False
536,c7a77aac9398049c593a06e3bde552061eb033612d2266a548202cc8790a06dd5c5c4fb002e8013ef38f94abed95b3bea0e56c4cb6aa8deecf7c63373764826d,hindi_griffinlim_eval_final/real_hindi/hindi_real_0536.wav,1,3.888,-4.777944087982178,5.718138694763184,rms_matched,False
536,c7a77aac9398049c593a06e3bde552061eb033612d2266a548202cc8790a06dd5c5c4fb002e8013ef38f94abed95b3bea0e56c4cb6aa8deecf7c63373764826d,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0536.wav,0,3.888,-1.1279481649398804,1.7251436710357666,rms_matched,False
537,e1687c2dade4c9e56bf74181a1c6eabd5d85fb05e2ded2d7f443e3cdf646f19b835db4fd303c73f3b7e94b0d03f6d27c4429abdaf1a56ee81e35ee7bc67bc67c,hindi_griffinlim_eval_final/real_hindi/hindi_real_0537.wav,1,5.076,5.125952243804932,-6.670590400695801,rms_matched,False
537,e1687c2dade4c9e56bf74181a1c6eabd5d85fb05e2ded2d7f443e3cdf646f19b835db4fd303c73f3b7e94b0d03f6d27c4429abdaf1a56ee81e35ee7bc67bc67c,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0537.wav,0,5.076,6.014177322387695,-7.791808605194092,rms_matched,False
538,80d92595b38c164010ef7313465d16463f2c96fa6fc022b2e01e189d36b259ca8c60d34dedd33eb9e2efc010529edd502641106737ba607a53218e01e86be40a,hindi_griffinlim_eval_final/real_hindi/hindi_real_0538.wav,1,5.076,-0.7501407265663147,1.1677336692810059,rms_matched,False
538,80d92595b38c164010ef7313465d16463f2c96fa6fc022b2e01e189d36b259ca8c60d34dedd33eb9e2efc010529edd502641106737ba607a53218e01e86be40a,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0538.wav,0,5.076,-3.5548622608184814,4.41812801361084,rms_matched,False
539,c1edd0ef566e809ba01bf1a3011df6cd0fbf6a1675ba8002e671dd7b16588ea30ff434c78aaae27b190d16c6d7bd32bdd4a6b1ca631c0b3f819e807b3cdef585,hindi_griffinlim_eval_final/real_hindi/hindi_real_0539.wav,1,2.808,-0.22643522918224335,0.29335901141166687,rms_matched,False
539,c1edd0ef566e809ba01bf1a3011df6cd0fbf6a1675ba8002e671dd7b16588ea30ff434c78aaae27b190d16c6d7bd32bdd4a6b1ca631c0b3f819e807b3cdef585,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0539.wav,0,2.808,6.704456806182861,-8.763917922973633,rms_matched,False
540,311217067d55b7cce037852182d16a8e446e955f838c22ea621a12cf2d0fcb73cef39d58af1b90b48bc6a39e94534cd5781370c0e4affc028225fa2b2f7029f0,hindi_griffinlim_eval_final/real_hindi/hindi_real_0540.wav,1,2.88,-3.317972421646118,4.001522541046143,rms_matched,False
540,311217067d55b7cce037852182d16a8e446e955f838c22ea621a12cf2d0fcb73cef39d58af1b90b48bc6a39e94534cd5781370c0e4affc028225fa2b2f7029f0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0540.wav,0,2.88,0.3569609522819519,-0.3948945701122284,rms_matched,False
541,5e46ac50eb1d862c9c16cabb7768b1b412ed7ec5a51e13e22953cbb21d43c30f5addea8f5b6797634a95c8140661feb46f36a8e68d9968dc8452c0ac88af7e59,hindi_griffinlim_eval_final/real_hindi/hindi_real_0541.wav,1,2.664,0.533411979675293,-1.2665150165557861,rms_matched,False
541,5e46ac50eb1d862c9c16cabb7768b1b412ed7ec5a51e13e22953cbb21d43c30f5addea8f5b6797634a95c8140661feb46f36a8e68d9968dc8452c0ac88af7e59,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0541.wav,0,2.664,-2.618652582168579,3.4741287231445312,rms_matched,False
542,0e97e303991e6646c845049579a4bea7a25ea775f6b8b44a09e0efd0ae9661ec984c393c92d2522e3158c8b0ca206ad60fd9e136713e18c21dffd72811a88b88,hindi_griffinlim_eval_final/real_hindi/hindi_real_0542.wav,1,7.308,4.963957786560059,-6.194104194641113,rms_matched,False
542,0e97e303991e6646c845049579a4bea7a25ea775f6b8b44a09e0efd0ae9661ec984c393c92d2522e3158c8b0ca206ad60fd9e136713e18c21dffd72811a88b88,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0542.wav,0,7.308,-1.7050648927688599,2.41636323928833,rms_matched,False
543,e811478820937736d1074ae0c51bf72791cd1029b63b639e8dd3ab8f6d8ce46e9eed447dd3edfeca171695425e9496970dbbe5f3cb9b07cba7fed66459eff2c3,hindi_griffinlim_eval_final/real_hindi/hindi_real_0543.wav,1,4.608,0.6326470375061035,-0.8680387139320374,rms_matched,False
543,e811478820937736d1074ae0c51bf72791cd1029b63b639e8dd3ab8f6d8ce46e9eed447dd3edfeca171695425e9496970dbbe5f3cb9b07cba7fed66459eff2c3,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0543.wav,0,4.608,-0.1976819485425949,0.29524412751197815,rms_matched,False
544,f46c93c748a0c35594f074957a1b3ee72c090d5d18df96adad96f0ce2b54206b31c17b71d8553a83b3e053869270a1823fdc46be2f35cb0fd9f65d05cf8c568e,hindi_griffinlim_eval_final/real_hindi/hindi_real_0544.wav,1,7.416,0.2257322072982788,-0.3823300004005432,rms_matched,False
544,f46c93c748a0c35594f074957a1b3ee72c090d5d18df96adad96f0ce2b54206b31c17b71d8553a83b3e053869270a1823fdc46be2f35cb0fd9f65d05cf8c568e,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0544.wav,0,7.416,-0.237444207072258,0.6886782646179199,rms_matched,False
545,0a7f98f856cff63c03fcd05e03e181c17ce5d6545037394992a6f0afe1ed3716ef537d63a1e24a45ffc22233c24ee08fdec3372afad0b4389efc86ce4e7dee2c,hindi_griffinlim_eval_final/real_hindi/hindi_real_0545.wav,1,6.876,-2.1256465911865234,2.5468549728393555,rms_matched,False
545,0a7f98f856cff63c03fcd05e03e181c17ce5d6545037394992a6f0afe1ed3716ef537d63a1e24a45ffc22233c24ee08fdec3372afad0b4389efc86ce4e7dee2c,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0545.wav,0,6.876,-2.9298744201660156,3.554872989654541,rms_matched,False
546,d39d516dfccbf4297a953030579625b84d76314cdd257472c46f3116b9f0238183eaa531151e2a8bd4968015c10fb293e815f5a2c36475f899e88f5ed90676ea,hindi_griffinlim_eval_final/real_hindi/hindi_real_0546.wav,1,6.876,3.722534656524658,-4.738757133483887,rms_matched,False
546,d39d516dfccbf4297a953030579625b84d76314cdd257472c46f3116b9f0238183eaa531151e2a8bd4968015c10fb293e815f5a2c36475f899e88f5ed90676ea,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0546.wav,0,6.876,-0.14143775403499603,0.13240142166614532,rms_matched,False
547,60b2daa4cda30b5320834f3c2d21ea1841b52ccd7bf7ed4689f3ff27ca59c3323707c95e9a17bea4082356c576bbc3f17a00106134240f3632529b329fc1e62a,hindi_griffinlim_eval_final/real_hindi/hindi_real_0547.wav,1,6.408,-0.8557115793228149,1.2265610694885254,rms_matched,False
547,60b2daa4cda30b5320834f3c2d21ea1841b52ccd7bf7ed4689f3ff27ca59c3323707c95e9a17bea4082356c576bbc3f17a00106134240f3632529b329fc1e62a,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0547.wav,0,6.408,-2.2477712631225586,3.0082969665527344,rms_matched,False
548,4d52efb85f43252b4fa0af3ad7d8890f17e05c834b40f81b03d9f240ca3117bd7db0c1aa0bbdfc8844a852050c37a5d8911082669f388a4572d8971f41ed26e3,hindi_griffinlim_eval_final/real_hindi/hindi_real_0548.wav,1,5.796,2.2462334632873535,-2.998769760131836,rms_matched,False
548,4d52efb85f43252b4fa0af3ad7d8890f17e05c834b40f81b03d9f240ca3117bd7db0c1aa0bbdfc8844a852050c37a5d8911082669f388a4572d8971f41ed26e3,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0548.wav,0,5.796,-2.572803020477295,3.2943546772003174,rms_matched,False
549,32bf5ca000a1d646bb2e636e32c4bd507750c204271ab585b1e9fab7d08103c7e07825bdb376119fdef205be82f6e81766655dd5590cc21ec598b79a5c18e45f,hindi_griffinlim_eval_final/real_hindi/hindi_real_0549.wav,1,4.716,0.27255067229270935,-0.40760958194732666,rms_matched,False
549,32bf5ca000a1d646bb2e636e32c4bd507750c204271ab585b1e9fab7d08103c7e07825bdb376119fdef205be82f6e81766655dd5590cc21ec598b79a5c18e45f,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0549.wav,0,4.716,4.4275970458984375,-5.443902969360352,rms_matched,False
550,66a88b75ea15aaa9fb4c1df2cbe47bb9c4ab8413fc8ce00c0e57e575c654fb438f8e904a08fd98bcd999bce1172284461b746308609836e75916aa7cf8c2a2d4,hindi_griffinlim_eval_final/real_hindi/hindi_real_0550.wav,1,5.076,-1.5040017366409302,2.1532294750213623,rms_matched,False
550,66a88b75ea15aaa9fb4c1df2cbe47bb9c4ab8413fc8ce00c0e57e575c654fb438f8e904a08fd98bcd999bce1172284461b746308609836e75916aa7cf8c2a2d4,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0550.wav,0,5.076,6.454846382141113,-8.299736022949219,rms_matched,False
551,5910123d516315dfc2a43523d5cbc63444096a4cd38bb8b772155e3c51fb2f1eb673beaa1603de242ad8aa5dafe9d0ebd85a1c02bc6a7ee45e636585932306ae,hindi_griffinlim_eval_final/real_hindi/hindi_real_0551.wav,1,2.88,6.274796485900879,-8.121763229370117,rms_matched,False
551,5910123d516315dfc2a43523d5cbc63444096a4cd38bb8b772155e3c51fb2f1eb673beaa1603de242ad8aa5dafe9d0ebd85a1c02bc6a7ee45e636585932306ae,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0551.wav,0,2.88,7.0245680809021,-9.11806583404541,rms_matched,False
552,9492b0374bde3e9f6b0f2910f764eb837b8a3c261e9705422378ca4e59d7e977df84518e2169c11a238bf11cbd8477391bc51fdcf9134ad8216402b0cd5c37c6,hindi_griffinlim_eval_final/real_hindi/hindi_real_0552.wav,1,4.32,5.162174701690674,-6.541957855224609,rms_matched,False
552,9492b0374bde3e9f6b0f2910f764eb837b8a3c261e9705422378ca4e59d7e977df84518e2169c11a238bf11cbd8477391bc51fdcf9134ad8216402b0cd5c37c6,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0552.wav,0,4.32,-0.2052316516637802,-0.10781848430633545,rms_matched,False
553,8525f36954391ad7696abcf66c1383e5409d52980ebd2d7b1063cc48ed81ebd9f8cf3a8c257f079e986893cfa2455e4c832d04863c8fed7db4f4d5951ec34d1b,hindi_griffinlim_eval_final/real_hindi/hindi_real_0553.wav,1,5.688,5.021474838256836,-6.333138942718506,rms_matched,False
553,8525f36954391ad7696abcf66c1383e5409d52980ebd2d7b1063cc48ed81ebd9f8cf3a8c257f079e986893cfa2455e4c832d04863c8fed7db4f4d5951ec34d1b,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0553.wav,0,5.688,2.335991382598877,-2.8619441986083984,rms_matched,False
554,0a073b2441b86a13d80728f1a14413d473c4091d1053a3a53982f2c2698abb2a31f35efaefaad9b678d4cf8b27aecc058d4f664d005474a90b8af287ff58c303,hindi_griffinlim_eval_final/real_hindi/hindi_real_0554.wav,1,4.464,3.764549493789673,-4.728179454803467,rms_matched,False
554,0a073b2441b86a13d80728f1a14413d473c4091d1053a3a53982f2c2698abb2a31f35efaefaad9b678d4cf8b27aecc058d4f664d005474a90b8af287ff58c303,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0554.wav,0,4.464,-0.30397316813468933,0.6348539590835571,rms_matched,False
555,0303022c144407f09d8f97be16ba6f2c41ac249e162b24f7d213f0c8a10c4235a4dbd0f53c4d6bcd674ea939898fa29d241a0c183c8f8b5963f55ea5a5327379,hindi_griffinlim_eval_final/real_hindi/hindi_real_0555.wav,1,4.968,5.799912929534912,-7.542659759521484,rms_matched,False
555,0303022c144407f09d8f97be16ba6f2c41ac249e162b24f7d213f0c8a10c4235a4dbd0f53c4d6bcd674ea939898fa29d241a0c183c8f8b5963f55ea5a5327379,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0555.wav,0,4.968,1.4627723693847656,-1.9269750118255615,rms_matched,False
556,f80e8e7256ea5492f4348976b84ada48d5eb23b88fcdf8d91416a71dd893fe5b04b8d3499d1f7b32520a99532ccf8246cf21e077ae08b65d5d16f4edd11601dc,hindi_griffinlim_eval_final/real_hindi/hindi_real_0556.wav,1,4.968,-0.49243730306625366,0.7977238893508911,rms_matched,False
556,f80e8e7256ea5492f4348976b84ada48d5eb23b88fcdf8d91416a71dd893fe5b04b8d3499d1f7b32520a99532ccf8246cf21e077ae08b65d5d16f4edd11601dc,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0556.wav,0,4.968,6.809511184692383,-8.760900497436523,rms_matched,False
557,2312b0d85bd1eb1a017264abf770df086e10cec218cf1ab48b90f9d7f621d8ae8372b07338224060fcac6cfb337fcfcb6966c160942f9fcec4c67e7f5df44520,hindi_griffinlim_eval_final/real_hindi/hindi_real_0557.wav,1,6.156,-3.961090087890625,4.493742942810059,peak_normalized,True
557,2312b0d85bd1eb1a017264abf770df086e10cec218cf1ab48b90f9d7f621d8ae8372b07338224060fcac6cfb337fcfcb6966c160942f9fcec4c67e7f5df44520,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0557.wav,0,6.156,-5.075601577758789,5.8488593101501465,peak_normalized,True
558,a77463c4923319faa0aa9e316c75a0c0b8b57506ca68d5ae159872b937710f58e5559c8f319e0d9b23c3c80f7bff29a739634859ac38c3cb38e1f278cc7d4b97,hindi_griffinlim_eval_final/real_hindi/hindi_real_0558.wav,1,6.012,-0.8607295155525208,1.319551706314087,rms_matched,False
558,a77463c4923319faa0aa9e316c75a0c0b8b57506ca68d5ae159872b937710f58e5559c8f319e0d9b23c3c80f7bff29a739634859ac38c3cb38e1f278cc7d4b97,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0558.wav,0,6.012,6.035544395446777,-7.8533711433410645,rms_matched,False
559,c88824395561074e0eb0ebc1280d4866dbc29f01c026899e205a1db558ba1be8d683a10dc5e1f8117571ea0794f699ebe359e833d714ad66942a429a2112a5a6,hindi_griffinlim_eval_final/real_hindi/hindi_real_0559.wav,1,5.616,5.778529644012451,-7.401455402374268,rms_matched,False
559,c88824395561074e0eb0ebc1280d4866dbc29f01c026899e205a1db558ba1be8d683a10dc5e1f8117571ea0794f699ebe359e833d714ad66942a429a2112a5a6,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0559.wav,0,5.616,6.727602481842041,-8.651927947998047,rms_matched,False
560,d002200225d5b38de9dd8b95e9fb77c24724f8a56ee0b31f6ee2260b5636a1e23c0fadcae1156f88b703128798bd749901930f35e839ea2a2bb2bcb8afe5cc74,hindi_griffinlim_eval_final/real_hindi/hindi_real_0560.wav,1,6.12,3.2812061309814453,-3.9850950241088867,rms_matched,False
560,d002200225d5b38de9dd8b95e9fb77c24724f8a56ee0b31f6ee2260b5636a1e23c0fadcae1156f88b703128798bd749901930f35e839ea2a2bb2bcb8afe5cc74,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0560.wav,0,6.12,-4.867355823516846,5.554757595062256,rms_matched,False
561,f46c93c748a0c35594f074957a1b3ee72c090d5d18df96adad96f0ce2b54206b31c17b71d8553a83b3e053869270a1823fdc46be2f35cb0fd9f65d05cf8c568e,hindi_griffinlim_eval_final/real_hindi/hindi_real_0561.wav,1,3.528,1.7812069654464722,-2.586878776550293,rms_matched,False
561,f46c93c748a0c35594f074957a1b3ee72c090d5d18df96adad96f0ce2b54206b31c17b71d8553a83b3e053869270a1823fdc46be2f35cb0fd9f65d05cf8c568e,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0561.wav,0,3.528,-0.4138084948062897,0.9925133585929871,rms_matched,False
